Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1629462715.099675,0.33,0.257784839847574,0,0.0,0.001115931139821845,1.0,231,0,231,1629462715.099675,1629393715.096317,0.003347825924034463,0.33,0.2720142100672885,300.0000219345093,0,0,0,0.01656947085815054,1,100.0,Communication rate is low fromDER
DCM,Ex,1629462715.099680,0.36,0.25778483915602934,0,0.0,0.001115931143936115,1.0,231,0,231,1629462715.09968,1629393715.096357,0.003347825925734942,0.36,0.24475294521447608,300.00002098083496,0,0,0,0.014846247677789269,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629462715.099685,0.33,0.2577848399755053,0,0.0,0.001115931143936115,1.0,231,0,231,1629462715.099685,1629393715.096362,0.003347825925734942,0.33,0.24523243178396256,300.00002098083496,0,0,0,0.015341148659409193,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629462715.099691,0.43,0.2577848399674536,0,0.0,0.0011159311403385387,1.0,231,0,231,1629462715.099691,1629393715.096365,0.003347825925584559,0.43,0.2331317833610586,300.0000219345093,0,0,0,0.012672482461494865,1,100.0,Communication rate is low fromDTM
DER,Ex,1629463015.099696,0.42,0.25889602443866805,0,0.0,0.0011159107548392026,1.0,232,0,232,1629463015.099696,1629393715.096317,0.0033477631845360714,0.42,0.27217402193546636,300.00002098083496,0,0,0,0.015068133196081078,1,100.0,Communication rate is low fromDER
DCM,Ex,1629463015.099701,0.36,0.2588960253931787,0,0.0,0.0011159107554035595,1.0,232,0,232,1629463015.099701,1629393715.096357,0.0033477631862291572,0.36,0.2448772678194227,300.00002098083496,0,0,0,0.014820317911520149,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629463015.099706,0.19,0.2588960253931787,0,0.0,0.0011159107554035595,1.0,232,0,232,1629463015.099706,1629393715.096362,0.0033477631862291572,0.19,0.2451729140772988,300.00002098083496,0,0,0,0.016607242805768946,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629463015.099712,0.36,0.258896024558541,0,0.0,0.0011159107553536502,1.0,232,0,232,1629463015.099712,1629393715.096365,0.0033477631860794285,0.36,0.23326834764161722,300.00002098083496,0,0,0,0.01421796875085992,1,100.0,Communication rate is low fromDTM
DER,Ex,1629463315.099717,0.31,0.2600072058775342,0,0.0,0.0011158905209973662,1.0,233,0,233,1629463315.099717,1629393715.096317,0.0033477009858954364,0.31,0.27221469503015944,300.00002098083496,0,0,0,0.01674505347104876,1,100.0,Communication rate is low fromDER
DCM,Ex,1629463315.099722,0.32,0.2600072060090294,0,0.0,0.00111589052155928,1.0,233,0,233,1629463315.099722,1629393715.096357,0.0033477009875811925,0.32,0.2449579581869636,300.00002098083496,0,0,0,0.015412558902526479,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629463315.099727,0.42,0.2600072060090294,0,0.0,0.00111589052155928,1.0,233,0,233,1629463315.099727,1629393715.096362,0.0033477009875811925,0.42,0.24536049678751629,300.00002098083496,0,0,0,0.013589545513408095,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629463315.099735,0.19,0.2600072059974005,0,0.0,0.0011158905134937135,1.0,233,0,233,1629463315.099735,1629393715.096365,0.0033477009873289026,0.19,0.23322197213503457,300.0000231266022,0,0,0,0.01609530888214762,1,100.0,Communication rate is low fromDTM
DER,Ex,1629463615.099740,0.23,0.26111838191338366,0,0.0,0.0011158704327559662,1.0,234,0,234,1629463615.09974,1629393715.096317,0.0033476393210459584,0.23,0.27216949728387446,300.0000231266022,0,0,0,0.017381627743164364,1,100.0,Communication rate is low fromDER
DCM,Ex,1629463615.099746,0.45,0.26111838204487153,0,0.0,0.0011158704297529777,1.0,234,0,234,1629463615.099746,1629393715.096357,0.0033476393226787755,0.45,0.24517725448836789,300.0000240802765,0,0,0,0.012795054571626531,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629463615.099751,0.26,0.26111838204487153,0,0.0,0.0011158704297529777,1.0,234,0,234,1629463615.099751,1629393715.096362,0.0033476393226787755,0.26,0.2453761372824014,300.0000240802765,0,0,0,0.01607368948083699,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629463615.099756,0.33,0.261118380157529,0,0.0,0.001115870441247306,1.0,234,0,234,1629463615.099756,1629393715.096365,0.003347639322576011,0.33,0.23332525711674745,300.00002098083496,0,0,0,0.014668287640658355,1,100.0,Communication rate is low fromDTM
DER,Ex,1629463915.099761,0.22,0.26222955169765205,0,0.0,0.0011158505130341291,1.0,235,0,235,1629463915.099761,1629393715.096317,0.0033475781833488144,0.22,0.2721138794829322,300.00002098083496,0,0,0,0.017397087824277332,1,100.0,Communication rate is low fromDER
DCM,Ex,1629463915.099767,0.3,0.2622295509919498,0,0.0,0.0011158505135760613,1.0,235,0,235,1629463915.099767,1629393715.096357,0.003347578184974624,0.3,0.24523563866889148,300.00002098083496,0,0,0,0.015617660408894476,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629463915.099772,0.33,0.2622295509919498,0,0.0,0.0011158505135760613,1.0,235,0,235,1629463915.099772,1629393715.096362,0.003347578184974624,0.33,0.2454661626682712,300.00002098083496,0,0,0,0.015220785070395457,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629463915.099777,0.36,0.2622295536931169,0,0.0,0.0011158505135419538,1.0,235,0,235,1629463915.099777,1629393715.096365,0.0033475781848723006,0.36,0.2334598742717775,300.00002098083496,0,0,0,0.0141367548276555,1,100.0,Communication rate is low fromDTM
DER,Ex,1629464215.099782,0.25,0.2633407210760545,0,0.0,0.001115830736740819,1.0,236,0,236,1629464215.099782,1629393715.096317,0.003347517565972508,0.25,0.2720904040270055,300.00002098083496,0,0,0,0.01717630259320577,1,100.0,Communication rate is low fromDER
DCM,Ex,1629464215.099788,0.31,0.26334072120395047,0,0.0,0.0011158307372804357,1.0,236,0,236,1629464215.099788,1629393715.096357,0.00334751756759137,0.31,0.24530431773711112,300.00002098083496,0,0,0,0.01546269278207011,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629464215.099793,0.41,0.26334072120395047,0,0.0,0.0011158307372804357,1.0,236,0,236,1629464215.099793,1629393715.096362,0.00334751756759137,0.41,0.24564045698747852,300.00002098083496,0,0,0,0.013745975355518327,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629464215.099799,0.28,0.2633407211959011,0,0.0,0.0011158307336842496,1.0,236,0,236,1629464215.099799,1629393715.096365,0.003347517567444201,0.28,0.23350912308207195,300.0000219345093,0,0,0,0.015282574541506583,1,100.0,Communication rate is low fromDTM
DER,Ex,1629464515.099804,0.34,0.2644518846075741,0,0.0,0.0011158111071654772,1.0,237,0,237,1629464515.099804,1629393715.096317,0.003347457462257701,0.34,0.2721621900692603,300.0000219345093,0,0,0,0.016234815532816964,1,100.0,Communication rate is low fromDER
DCM,Ex,1629464515.099809,0.38,0.26445188473546327,0,0.0,0.0011158111112648955,1.0,237,0,237,1629464515.099809,1629393715.096357,0.003347457463914765,0.38,0.24544655182608988,300.00002098083496,0,0,0,0.014330078678519171,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629464515.099815,0.32,0.26445188473546327,0,0.0,0.0011158111077027978,1.0,237,0,237,1629464515.099815,1629393715.096362,0.0033474574638696747,0.32,0.2457188953239896,300.0000219345093,0,0,0,0.01530830094023684,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629464515.099820,0.28,0.26445188388316715,0,0.0,0.0011158111112160483,1.0,237,0,237,1629464515.09982,1629393715.096365,0.003347457463768222,0.28,0.23355811241496754,300.00002098083496,0,0,0,0.01525246977572611,1,100.0,Communication rate is low fromDTM
DER,Ex,1629464815.099825,0.32,0.26556304350538357,0,0.0,0.0011157916338343963,1.0,238,0,238,1629464815.099825,1629393715.096317,0.0033473978657921496,0.32,0.2722125456586611,300.00002098083496,0,0,0,0.016453288174727135,1,100.0,Communication rate is low fromDER
DCM,Ex,1629464815.099831,0.17,0.2655630444810451,0,0.0,0.0011157916299319416,1.0,238,0,238,1629464815.099831,1629393715.096357,0.0033473978673860686,0.17,0.24536721791249777,300.00002217292786,0,0,0,0.016485819479749163,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629464815.099836,0.33,0.2655630436332659,0,0.0,0.0011157916334789476,1.0,238,0,238,1629464815.099836,1629393715.096362,0.0033473978673860686,0.33,0.24580742589612828,300.00002121925354,0,0,0,0.015140236895171022,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629464815.099841,0.38,0.2655630444694195,0,0.0,0.001115791633445273,1.0,238,0,238,1629464815.099841,1629393715.096365,0.003347397867285045,0.38,0.23371177651526662,300.00002121925354,0,0,0,0.013676325125638789,1,100.0,Communication rate is low fromDTM
DER,Ex,1629465115.099846,0.33,0.2666742004864207,0,0.0,0.0011157723049327768,1.0,239,0,239,1629465115.099846,1629393715.096317,0.0033473387701372435,0.33,0.2722731195101719,300.00002098083496,0,0,0,0.01630002219587678,1,100.0,Communication rate is low fromDER
DCM,Ex,1629465115.099852,0.33,0.266674199553734,0,0.0,0.0011157723054618378,1.0,239,0,239,1629465115.099852,1629393715.096357,0.003347338771724437,0.33,0.24545583862672554,300.00002098083496,0,0,0,0.015100190223920515,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629465115.099857,0.16,0.26667420040146844,0,0.0,0.0011157723054618378,1.0,239,0,239,1629465115.099857,1629393715.096362,0.003347338771724437,0.16,0.2457176691744796,300.00002098083496,0,0,0,0.016482478633491945,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629465115.099863,0.34,0.26667420039342027,0,0.0,0.0011157723018664582,1.0,239,0,239,1629465115.099863,1629393715.096365,0.0033473387715791305,0.34,0.23382284048964982,300.0000219345093,0,0,0,0.01437996210535712,1,100.0,Communication rate is low fromDTM
DER,Ex,1629465415.099868,0.25,0.2677853531838664,0,0.0,0.0011157531183852354,1.0,240,0,240,1629465415.099868,1629393715.096317,0.003347280168951004,0.25,0.2722498699073429,300.00002217292786,0,0,0,0.01703822458338614,1,100.0,Communication rate is low fromDER
DCM,Ex,1629465415.099873,0.32,0.2677853533108411,0,0.0,0.0011157531233642285,1.0,240,0,240,1629465415.099873,1629393715.096357,0.003347280170587181,0.32,0.24553356976475815,300.00002098083496,0,0,0,0.015211777045512133,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629465415.099878,0.43,0.2677853533108411,0,0.0,0.0011157531233642285,1.0,240,0,240,1629465415.099878,1629393715.096362,0.003347280170587181,0.43,0.24590962993575619,300.00002098083496,0,0,0,0.013183086601665402,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629465415.099884,0.19,0.26778535244795,0,0.0,0.0011157531233159969,1.0,240,0,240,1629465415.099884,1629393715.096365,0.003347280170442485,0.19,0.2337772391988177,300.00002098083496,0,0,0,0.01588052984041606,1,100.0,Communication rate is low fromDTM
DER,Ex,1629465715.099889,0.32,0.2688965015308417,0,0.0,0.001115734086349246,1.0,241,0,241,1629465715.099889,1629393715.096317,0.003347222056163414,0.32,0.2722995062172105,300.00002098083496,0,0,0,0.016353899081857,1,100.0,Communication rate is low fromDER
DCM,Ex,1629465715.099894,0.39,0.2688965027307791,0,0.0,0.0011157340868923535,1.0,241,0,241,1629465715.099894,1629393715.096357,0.003347222057792746,0.39,0.2456835868262693,300.00002098083496,0,0,0,0.014029286231924306,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629465715.099899,0.39,0.2688965027307791,0,0.0,0.0011157340868923535,1.0,241,0,241,1629465715.099899,1629393715.096362,0.003347222057792746,0.39,0.2460591012739971,300.00002098083496,0,0,0,0.01404132222966785,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629465715.099904,0.15,0.2688965027191553,0,0.0,0.0011157340904059249,1.0,241,0,241,1629465715.099904,1629393715.096365,0.0033472220576929905,0.15,0.23369042340690185,300.00002002716064,0,0,0,0.015982907405588206,1,100.0,Communication rate is low fromDTM
DER,Ex,1629466015.099910,0.26,0.27000764889651757,0,0.0,0.0011157151943161072,1.0,242,0,242,1629466015.09991,1629393715.096317,0.0033471644256396317,0.26,0.27228677380911814,300.00002098083496,0,0,0,0.016896044404037445,1,100.0,Communication rate is low fromDER
DCM,Ex,1629466015.099915,0.31,0.27000764902794955,0,0.0,0.0011157151948569517,1.0,242,0,242,1629466015.099915,1629393715.096357,0.0033471644272621746,0.31,0.2457500981118678,300.00002098083496,0,0,0,0.015289206805766415,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629466015.099920,0.36,0.27000764902794955,0,0.0,0.0011157151948569517,1.0,242,0,242,1629466015.09992,1629393715.096362,0.0033471644272621746,0.36,0.2461768088140033,300.00002098083496,0,0,0,0.01456569063284789,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629466015.099926,0.37,0.27000764987823384,0,0.0,0.0011157151912623592,1.0,242,0,242,1629466015.099926,1629393715.096365,0.0033471644271186843,0.37,0.23383109376458308,300.0000219345093,0,0,0,0.013764419577554277,1,100.0,Communication rate is low fromDTM
DER,Ex,1629466315.099931,0.37,0.2711187922188141,0,0.0,0.0011156964455228094,1.0,243,0,243,1629466315.099931,1629393715.096317,0.0033471072714011795,0.37,0.272387509093851,300.00002098083496,0,0,0,0.015613812499418641,1,100.0,Communication rate is low fromDER
DCM,Ex,1629466315.099937,0.16,0.2711187923502393,0,0.0,0.001115696442500051,1.0,243,0,243,1629466315.099937,1629393715.096357,0.003347107272973022,0.16,0.24566178699125824,300.0000219345093,0,0,0,0.016352489727809037,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629466315.099942,0.34,0.2711187923502393,0,0.0,0.001115696442500051,1.0,243,0,243,1629466315.099942,1629393715.096362,0.003347107272973022,0.34,0.24627333473086133,300.0000219345093,0,0,0,0.01485853129840383,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629466315.099948,0.21,0.2711187914767533,0,0.0,0.0011156964424524195,1.0,243,0,243,1629466315.099948,1629393715.096365,0.003347107272830127,0.21,0.23380660137633583,300.0000219345093,0,0,0,0.015674516390006898,1,100.0,Communication rate is low fromDTM
DER,Ex,1629466615.099953,0.25,0.2722299327075655,0,0.0,0.0011156778352054506,1.0,244,0,244,1629466615.099953,1629393715.096317,0.0033470505875242054,0.25,0.27236452397157807,300.0000219345093,0,0,0,0.016901911604124215,1,100.0,Communication rate is low fromDER
DCM,Ex,1629466615.099959,0.35,0.27222993197001244,0,0.0,0.0011156778357272305,1.0,244,0,244,1629466615.099959,1629393715.096357,0.003347050589089553,0.35,0.24576880054306208,300.0000219345093,0,0,0,0.014657290551605058,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629466615.099964,0.25,0.27222993197001244,0,0.0,0.0011156778357272305,1.0,244,0,244,1629466615.099964,1629393715.096362,0.003347050589089553,0.25,0.24627715303544034,300.0000219345093,0,0,0,0.015863051302760316,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629466615.099970,0.22,0.27222993195839035,0,0.0,0.0011156778347894863,1.0,244,0,244,1629466615.09997,1629393715.096365,0.0033470505889363024,0.22,0.23379246974749615,300.00002217292786,0,0,0,0.015577342798374954,1,100.0,Communication rate is low fromDTM
DER,Ex,1629466915.099975,0.29,0.2733410696253354,0,0.0,0.0011156593683743245,1.0,245,0,245,1629466915.099975,1629393715.096317,0.0033469943682582826,0.29,0.2723825561556562,300.00002217292786,0,0,0,0.016539653913975275,1,100.0,Communication rate is low fromDER
DCM,Ex,1629466915.099980,0.21,0.27334106975317146,0,0.0,0.001115659372455078,1.0,245,0,245,1629466915.09998,1629393715.096357,0.003346994369860795,0.21,0.24573226448530616,300.00002121925354,0,0,0,0.01609162519544957,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629466915.099986,0.19,0.27334106975317146,0,0.0,0.0011156593688939572,1.0,245,0,245,1629466915.099986,1629393715.096362,0.0033469943698171893,0.19,0.24621972736907766,300.00002217292786,0,0,0,0.016199483795033342,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629466915.099989,0.37,0.27334106952342413,0,0.0,0.0011156593813070061,1.0,245,0,245,1629466915.099989,1629393715.096365,0.0033469943698171893,0.37,0.23393131534408382,300.00001883506775,0,0,0,0.013685033130627968,1,100.0,Communication rate is low fromDTM
DER,Ex,1629467215.099993,0.32,0.27445220462008385,0,0.0,0.0011156410580730437,1.0,246,0,246,1629467215.099993,1629393715.096317,0.0033469386081205763,0.32,0.2724310464243368,300.00001788139343,0,0,0,0.016191812292487038,1,100.0,Communication rate is low fromDER
DCM,Ex,1629467215.099996,0.34,0.2744522056239492,0,0.0,0.0011156410657270285,1.0,246,0,246,1629467215.099996,1629393715.096357,0.0033469386098033747,0.34,0.24582816248684705,300.0000159740448,0,0,0,0.014754513010845906,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629467215.099999,0.34,0.2744522047479135,0,0.0,0.0011156410772858124,1.0,246,0,246,1629467215.099999,1629393715.096362,0.0033469386099010856,0.34,0.2463150325241904,300.00001287460327,0,0,0,0.014769498546464433,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629467215.100002,0.31,0.2744522078015235,0,0.0,0.0011156410763955614,1.0,246,0,246,1629467215.100002,1629393715.096365,0.003346938609890229,0.31,0.23400854243510505,300.00001311302185,0,0,0,0.014623571092441895,1,100.0,Communication rate is low fromDTM
DER,Ex,1629467515.100005,0.35,0.2755633413440418,0,0.0,0.0011156228924720398,1.0,247,0,247,1629467515.100005,1629393715.096317,0.0033468833015876383,0.35,0.27250971676264885,300.00001192092896,0,0,0,0.015782808323933258,1,100.0,Communication rate is low fromDER
DCM,Ex,1629467515.100008,0.41,0.27556334323457604,0,0.0,0.0011156228930306808,1.0,247,0,247,1629467515.100008,1629393715.096357,0.0033468833032635685,0.41,0.2459944966687246,300.00001192092896,0,0,0,0.013461840113359658,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629467515.100011,0.15,0.27556334608959565,0,0.0,0.0011156228921728965,1.0,247,0,247,1629467515.100011,1629393715.096362,0.0033468833033500683,0.15,0.24621754767345744,300.00001215934753,0,0,0,0.016251094657295267,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629467515.100014,0.42,0.27556334586970366,0,0.0,0.001115622893059514,1.0,247,0,247,1629467515.100014,1629393715.096365,0.0033468833033500683,0.42,0.23419660255397753,300.00001192092896,0,0,0,0.01256884645426993,1,100.0,Communication rate is low fromDTM
DER,Ex,1629467815.100050,0.42,0.2766744773330659,0,0.0,0.0011156047181567804,1.0,248,0,248,1629467815.10005,1629393715.096317,0.0033468284413840513,0.42,0.272658696846727,300.00004506111145,0,0,0,0.014596451564266822,1,100.0,Communication rate is low fromDER
DCM,Ex,1629467815.100056,0.29,0.27667447747160884,0,0.0,0.001115604708030843,1.0,248,0,248,1629467815.100056,1629393715.096357,0.003346828442923947,0.29,0.246038901818403,300.0000479221344,0,0,0,0.015350362936265839,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629467815.100059,0.4,0.27667447725887834,0,0.0,0.0011156047080595588,1.0,248,0,248,1629467815.100059,1629393715.096362,0.0033468284430100952,0.4,0.24637257030685114,300.0000479221344,0,0,0,0.01365790742734329,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629467815.100063,0.18,0.2766744774787595,0,0.0,0.0011156047036085972,1.0,248,0,248,1629467815.100063,1629393715.096365,0.003346828442956253,0.18,0.2341420239008517,300.0000491142273,0,0,0,0.015680061446830453,1,100.0,Communication rate is low fromDTM
DER,Ex,1629468115.100066,0.32,0.27778557482103833,0,0.0,0.0011155869116576003,1.0,249,0,249,1629468115.100066,1629393715.096317,0.0033467740249099437,0.32,0.27270632391227356,300.0000159740448,0,0,0,0.01610505249648782,1,100.0,Communication rate is low fromDER
DCM,Ex,1629468115.100069,0.26,0.27778557229967993,0,0.0,0.0011155869228507836,1.0,249,0,249,1629468115.100069,1629393715.096357,0.0033467740265723045,0.26,0.24605293307285683,300.00001311302185,0,0,0,0.015616861584200652,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629468115.100072,0.28,0.27778557230683015,0,0.0,0.0011155869237695472,1.0,249,0,249,1629468115.100072,1629393715.096362,0.0033467740266688284,0.28,0.24640633278646273,300.00001287460327,0,0,0,0.015433131901002784,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629468115.100076,0.26,0.2777855711985407,0,0.0,0.0011155869237516722,1.0,249,0,249,1629468115.100076,1629393715.096365,0.003346774026615204,0.26,0.2341679596843012,300.00001287460327,0,0,0,0.015111529346006762,1,100.0,Communication rate is low fromDTM
DER,Ex,1629468415.100079,0.15,0.27889672791440007,0,0.0,0.0011155691424314773,1.0,250,0,250,1629468415.100079,1629393715.096317,0.003346720045644131,0.15,0.27258337168390456,300.00001311302185,0,0,0,0.01708405440800845,1,100.0,Communication rate is low fromDER
DCM,Ex,1629468415.100082,0.26,0.27889673071269594,0,0.0,0.001115569143873496,1.0,250,0,250,1629468415.100082,1629393715.096357,0.0033467200473104703,0.26,0.24606689410081192,300.00001287460327,0,0,0,0.015586099888015383,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629468415.100085,0.25,0.2788967309423868,0,0.0,0.0011155691430154058,1.0,250,0,250,1629468415.100085,1629393715.096362,0.003346720047395923,0.25,0.24640992645367626,300.00001311302185,0,0,0,0.01567664718354053,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629468415.100089,0.27,0.27889673093791806,0,0.0,0.001115569142997603,1.0,250,0,250,1629468415.100089,1629393715.096365,0.003346720047342515,0.27,0.23420375592837284,300.00001311302185,0,0,0,0.014984295280163634,1,100.0,Communication rate is low fromDTM
DER,Ex,1629468715.100092,0.24,0.2800078547503008,0,0.0,0.0011155514969983262,1.0,251,0,251,1629468715.100092,1629393715.096317,0.0033466664982230803,0.24,0.27255085334889073,300.00001287460327,0,0,0,0.016735912636640003,1,100.0,Communication rate is low fromDER
DCM,Ex,1629468715.100098,0.36,0.2800078551122475,0,0.0,0.0011155514859801507,1.0,251,0,251,1629468715.100098,1629393715.096357,0.0033466664997444237,0.36,0.2461804864297244,300.0000159740448,0,0,0,0.014309264767612535,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629468715.100101,0.16,0.28000785489686686,0,0.0,0.0011155514860085205,1.0,251,0,251,1629468715.100101,1629393715.096362,0.0033466664998295335,0.16,0.24632386078987778,300.0000159740448,0,0,0,0.016105009624878024,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629468715.100104,0.21,0.2800078548923983,0,0.0,0.0011155514895512168,1.0,251,0,251,1629468715.100104,1629393715.096365,0.003346666499818895,0.21,0.23417967258914063,300.0000150203705,0,0,0,0.015437267388898642,1,100.0,Communication rate is low fromDTM
DER,Ex,1629469015.100108,0.37,0.2811189772435782,0,0.0,0.0011155339714365887,1.0,252,0,252,1629469015.100108,1629393715.096317,0.0033466133773369534,0.37,0.2726477212879077,300.0000159740448,0,0,0,0.015343222109566162,1,100.0,Communication rate is low fromDER
DCM,Ex,1629469015.100111,0.16,0.28111897446699796,0,0.0,0.0011155339826226182,1.0,252,0,252,1629469015.100111,1629393715.096357,0.003346613378979366,0.16,0.24609490501321027,300.00001311302185,0,0,0,0.016072765168476773,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629469015.100114,0.44,0.2811189744741472,0,0.0,0.0011155339826508747,1.0,252,0,252,1629469015.100114,1629393715.096362,0.003346613379064136,0.44,0.24651599981687194,300.00001311302185,0,0,0,0.012656115429313115,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629469015.100118,0.41,0.28111897536690666,0,0.0,0.0011155339799771063,1.0,252,0,252,1629469015.100118,1629393715.096365,0.003346613379021751,0.41,0.23435392464802154,300.0000138282776,0,0,0,0.012687779647773114,1,100.0,Communication rate is low fromDTM
DER,Ex,1629469315.100121,0.34,0.28223009477345695,0,0.0,0.0011155165991997785,1.0,253,0,253,1629469315.100121,1629393715.096317,0.00334656067817181,0.34,0.2727144067123751,300.00001311302185,0,0,0,0.015734877017550747,1,100.0,Communication rate is low fromDER
DCM,Ex,1629469315.100124,0.4,0.2822300976035224,0,0.0,0.0011155166006351176,1.0,253,0,253,1629469315.100124,1629393715.096357,0.0033465606798182336,0.4,0.24624713557204983,300.00001287460327,0,0,0,0.013522445498310802,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629469315.100127,0.31,0.2822300976106713,0,0.0,0.0011155166006632613,1.0,253,0,253,1629469315.100127,1629393715.096362,0.0033465606799026656,0.31,0.24657873104234937,300.00001287460327,0,0,0,0.014980986663436722,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629469315.100130,0.16,0.2822300969342079,0,0.0,0.001115516603319342,1.0,253,0,253,1629469315.10013,1629393715.096365,0.0033465606798921115,0.16,0.2342805249198399,300.00001215934753,0,0,0,0.015596732227914035,1,100.0,Communication rate is low fromDTM
DER,Ex,1629469615.100134,0.15,0.28334121619674374,0,0.0,0.0011154993471259853,1.0,254,0,254,1629469615.100134,1629393715.096317,0.003346508395611367,0.15,0.2725933865874122,300.00001287460327,0,0,0,0.016948925878783296,1,100.0,Communication rate is low fromDER
DCM,Ex,1629469615.100137,0.39,0.2833412165613199,0,0.0,0.0011154993467825903,1.0,254,0,254,1629469615.100137,1629393715.096357,0.0033465083972407453,0.39,0.24638876400990986,300.00001311302185,0,0,0,0.013700269468657026,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629469615.100140,0.28,0.2833412165684684,0,0.0,0.0011154993468106226,1.0,254,0,254,1629469615.10014,1629393715.096362,0.003346508397324842,0.28,0.24661162599211084,300.00001311302185,0,0,0,0.015288801745131617,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629469615.100143,0.24,0.28334121724311284,0,0.0,0.001115499347697142,1.0,254,0,254,1629469615.100143,1629393715.096365,0.003346508397324842,0.24,0.23428614878914192,300.00001287460327,0,0,0,0.015140856846076103,1,100.0,Communication rate is low fromDTM
DER,Ex,1629469915.100147,0.28,0.2844523335171263,0,0.0,0.0011154822219838862,1.0,255,0,255,1629469915.100147,1629393715.096317,0.0033464565247141543,0.28,0.2726006622390945,300.00001311302185,0,0,0,0.016309651439326965,1,100.0,Communication rate is low fromDER
DCM,Ex,1629469915.100150,0.23,0.28445233342956056,0,0.0,0.001115482222524864,1.0,255,0,255,1629469915.10015,1629393715.096357,0.0033464565263370927,0.23,0.24637268082638686,300.00001311302185,0,0,0,0.015675431471445324,1,100.0,Communication rate is low fromDCM
DERAS,Ex,1629469915.100153,0.34,0.2844523334367088,0,0.0,0.001115482223442781,1.0,255,0,255,1629469915.100153,1629393715.096362,0.0033464565264313276,0.34,0.24670318322153031,300.00001287460327,0,0,0,0.014523884293615659,1,100.0,Communication rate is low fromDERAS
DTM,Ex,1629469915.100156,0.21,0.2844523336627712,0,0.0,0.0011154822225527853,1.0,255,0,255,1629469915.100156,1629393715.096365,0.0033464565264208572,0.21,0.2342623621595737,300.00001311302185,0,0,0,0.01531891223181248,1,100.0,Communication rate is low fromDTM
DER,Ex,1629470215.100159,0.43,0.2855634488278749,0,0.0,0.0011154652296875096,1.0,256,0,256,1629470215.100159,1629393715.096317,0.0033464050606996525,0.43,0.2727546733327941,300.00001192092896,0,0,0,0.014172332307419768,1,100.0,Communication rate is low fromDER
DCM,Ex,1629470215.100162,0.41,0.2855634489663652,0,0.0,0.0011154652302263577,1.0,256,0,256,1629470215.100162,1629393715.096357,0.0033464050623162015,0.41,0.24653262932997788,300.00001192092896,0,0,0,0.013250758884917486,1,100.0,Communication rate is low fromDCM
